order_id,order_date,customer_id,store_id,product_id,product_name,category,qty,unit_price,discount_pct,discount_amount,total_price,payment_method,order_status,city,year,month,quarter,month_name
ORD05100,2024-05-09,CST0491,STR023,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,3,161200.0,0.0,0.0,483600.0,Dana,cancelled,Palembang,2024.0,5.0,2.0,May
ORD04728,2024-08-14,CST0680,STR021,PRD0037,Botol Minum Tumbler,Rumah Tangga,4,86600.0,0.0,0.0,346400.0,Qris,returned,Depok,2024.0,8.0,3.0,Aug
ORD02986,2023-06-20,CST0962,STR034,PRD0015,Dodol Garut Premium,Makanan & Minuman,1,47300.0,10.0,4700.0,42570.0,Alfamart,delivered,Depok,2023.0,6.0,2.0,Jun
ORD04962,2023-02-17,CST0607,STR023,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,4,25200.0,10.0,10100.0,90720.0,Cod,processing,Palembang,2023.0,2.0,1.0,Feb
ORD05429,2024-12-07,CST0926,STR042,PRD0039,Keranjang Rotan Mini,Rumah Tangga,1,115200.0,15.0,17300.0,97920.0,Dana,cancelled,Bogor,2024.0,12.0,4.0,Dec
ORD04577,2024-11-13,CST0974,STR023,PRD0051,Topi Running,Olahraga & Outdoor,1,50300.0,0.0,0.0,50300.0,Dana,delivered,Palembang,2024.0,11.0,4.0,Nov
ORD02857,2024-09-24,CST0726,STR026,PRD0042,Mainan Edukasi Kayu,Perlengkapan Bayi & Anak,1,76800.0,10.0,7700.0,69120.0,Cod,delivered,Bandung,2024.0,9.0,3.0,Sep
ORD01862,2024-01-12,CST0510,STR017,PRD0025,Powerbank 10000mAh,Elektronik & Aksesori,2,126000.0,0.0,0.0,252000.0,Dana,processing,Tangerang,2024.0,1.0,1.0,Jan
ORD02660,2023-09-15,CST0496,STR024,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,2,36400.0,20.0,14600.0,58240.0,Indomaret,delivered,Bogor,2023.0,9.0,3.0,Sep
ORD05153,2024-12-04,CST0093,STR013,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,2,87100.0,5.0,8700.0,165490.0,Shopeepay,returned,Depok,2024.0,12.0,4.0,Dec
ORD00641,2023-10-30,CST0224,STR050,PRD0038,Talenan Kayu Jati,Rumah Tangga,2,85900.0,5.0,8600.0,163210.0,Transfer Mandiri,returned,Medan,2023.0,10.0,4.0,Oct
ORD03741,2024-05-23,CST0761,STR033,PRD0042,Mainan Edukasi Kayu,Perlengkapan Bayi & Anak,2,80600.0,15.0,24200.0,137020.0,Transfer Bca,delivered,Depok,2024.0,5.0,2.0,May
ORD05480,2024-01-30,CST0727,STR027,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,1,36200.0,10.0,3600.0,32580.0,Alfamart,delivered,Depok,2024.0,1.0,1.0,Jan
ORD00638,2024-10-15,CST0701,STR004,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,5,277900.0,0.0,0.0,1389500.0,Shopeepay,delivered,Jakarta,2024.0,10.0,4.0,Oct
ORD04585,2023-01-25,CST0513,STR002,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,2,176500.0,0.0,0.0,353000.0,Transfer Mandiri,cancelled,Medan,2023.0,1.0,1.0,Jan
ORD04218,2023-09-08,CST0071,STR009,PRD0027,Earphone Bluetooth TWS,Elektronik & Aksesori,2,158700.0,0.0,0.0,317400.0,Transfer Bri,cancelled,Medan,2023.0,9.0,3.0,Sep
ORD02309,2023-12-17,CST0055,STR004,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,3,93100.0,0.0,0.0,279300.0,Gopay,cancelled,Jakarta,2023.0,12.0,4.0,Dec
ORD03740,2024-07-02,CST0019,STR003,PRD0039,Keranjang Rotan Mini,Rumah Tangga,3,109600.0,10.0,32900.0,295920.0,Shopeepay,processing,Depok,2024.0,7.0,3.0,Jul
ORD02097,2023-03-20,CST0116,STR016,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,1,45400.0,10.0,4500.0,40860.0,Alfamart,delivered,Medan,2023.0,3.0,1.0,Mar
ORD05341,2023-02-18,CST0562,STR042,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,3,39000.0,0.0,0.0,117000.0,Ovo,delivered,Bogor,2023.0,2.0,1.0,Feb
ORD01373,2024-01-07,CST0015,STR039,PRD0036,Gantungan Baju Kayu,Rumah Tangga,2,20700.0,0.0,4100.0,41400.0,Indomaret,processing,Bandung,2024.0,1.0,1.0,Jan
ORD03553,2024-09-19,CST0195,STR005,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,2,97000.0,10.0,19400.0,174600.0,Indomaret,delivered,Medan,2024.0,9.0,3.0,Sep
ORD00922,2024-04-10,CST0604,STR010,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,2,170700.0,20.0,68300.0,273120.0,Cod,delivered,Palembang,2024.0,4.0,2.0,Apr
ORD00547,2023-05-06,CST0722,STR002,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,2,86000.0,0.0,0.0,172000.0,Transfer Mandiri,returned,Medan,2023.0,5.0,2.0,May
ORD01450,2024-05-31,CST0465,STR007,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,4,25600.0,5.0,5100.0,97280.0,Linkaja,returned,Bogor,2024.0,5.0,2.0,May
ORD02805,2024-02-20,CST0384,STR001,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,5,94900.0,0.0,0.0,474500.0,Indomaret,delivered,Surabaya,2024.0,2.0,1.0,Feb
ORD02611,2023-09-03,CST0486,STR023,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,1,100300.0,0.0,0.0,100300.0,Shopeepay,delivered,Palembang,2023.0,9.0,3.0,Sep
ORD01901,2024-08-25,CST0409,STR047,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,1,89100.0,0.0,0.0,89100.0,Shopeepay,returned,Makassar,2024.0,8.0,3.0,Aug
ORD02758,2024-06-03,CST0640,STR039,PRD0037,Botol Minum Tumbler,Rumah Tangga,3,77500.0,10.0,23300.0,209250.0,Transfer Bca,delivered,Bandung,2024.0,6.0,2.0,Jun
ORD02029,2023-08-23,CST0506,STR047,PRD0045,Buku Mewarnai + Crayon,Perlengkapan Bayi & Anak,3,29600.0,10.0,8900.0,79920.0,Alfamart,returned,Makassar,2023.0,8.0,3.0,Aug
ORD02302,2023-10-19,CST0437,STR030,PRD0005,Dress Casual Wanita,Fashion & Pakaian,2,160600.0,0.0,0.0,321200.0,Transfer Mandiri,delivered,Surabaya,2023.0,10.0,4.0,Oct
ORD01886,2023-05-17,CST0509,STR033,PRD0002,Kaos Polos Cotton Combed,Fashion & Pakaian,1,50100.0,5.0,2500.0,47595.0,Dana,cancelled,Depok,2023.0,5.0,2.0,May
ORD01643,2023-11-11,CST0740,STR033,PRD0040,Lilin Aromaterapi,Rumah Tangga,4,63700.0,20.0,51000.0,203840.0,Qris,cancelled,Depok,2023.0,11.0,4.0,Nov
ORD00973,2023-06-30,CST0924,STR045,PRD0031,Casing HP Anti Crack,Elektronik & Aksesori,2,30700.0,5.0,3100.0,58330.0,Dana,returned,Bogor,2023.0,6.0,2.0,Jun
ORD05393,2023-08-14,CST0318,STR018,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,2,50800.0,10.0,10200.0,91440.0,Qris,delivered,Makassar,2023.0,8.0,3.0,Aug
ORD02098,2023-05-14,CST0381,STR033,PRD0006,Jaket Bomber,Fashion & Pakaian,2,298900.0,10.0,59800.0,538020.0,Transfer Bca,processing,Depok,2023.0,5.0,2.0,May
ORD04879,2023-06-07,CST0648,STR029,PRD0013,Snack Box Mix,Makanan & Minuman,1,52700.0,5.0,2600.0,50065.0,Shopeepay,delivered,Bandung,2023.0,6.0,2.0,Jun
ORD04285,2023-04-23,CST0401,STR029,PRD0032,Charger Fast Charging,Elektronik & Aksesori,2,76300.0,10.0,15300.0,137340.0,Indomaret,processing,Bandung,2023.0,4.0,2.0,Apr
ORD05043,2024-09-28,CST0207,STR036,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,1,97000.0,20.0,19400.0,77600.0,Qris,delivered,Tangerang,2024.0,9.0,3.0,Sep
ORD00895,2023-10-31,CST0791,STR022,PRD0006,Jaket Bomber,Fashion & Pakaian,1,326700.0,5.0,16300.0,310365.0,Gopay,delivered,Jakarta,2023.0,10.0,4.0,Oct
ORD00837,2023-05-07,CST0057,STR023,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,5,48000.0,10.0,24000.0,216000.0,Linkaja,delivered,Palembang,2023.0,5.0,2.0,May
ORD00602,2023-04-08,CST0763,STR012,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,2,12900.0,0.0,0.0,25800.0,Gopay,delivered,Depok,2023.0,4.0,2.0,Apr
ORD02185,2024-12-12,CST0771,STR044,PRD0037,Botol Minum Tumbler,Rumah Tangga,3,77900.0,20.0,46700.0,186960.0,Shopeepay,returned,Tangerang,2024.0,12.0,4.0,Dec
ORD04463,,CST0497,STR011,PRD0040,Lilin Aromaterapi,Rumah Tangga,2,64900.0,0.0,0.0,129800.0,Linkaja,delivered,Bogor,,,,
ORD03104,2024-07-15,CST0046,STR048,PRD0028,Holder HP Mobil,Elektronik & Aksesori,5,58400.0,5.0,14600.0,277400.0,Dana,delivered,Surabaya,2024.0,7.0,3.0,Jul
ORD04826,2024-09-30,CST0118,STR037,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,4,13900.0,0.0,0.0,55600.0,Cod,returned,Depok,2024.0,9.0,3.0,Sep
ORD01583,,CST0982,STR033,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,2,24500.0,0.0,0.0,49000.0,Shopeepay,cancelled,Depok,,,,
ORD04777,2024-10-26,CST0082,STR042,PRD0005,Dress Casual Wanita,Fashion & Pakaian,2,174200.0,5.0,17400.0,330980.0,Transfer Mandiri,cancelled,Bogor,2024.0,10.0,4.0,Oct
ORD03164,2023-06-12,CST0061,STR032,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,3,56500.0,20.0,33900.0,135600.0,Transfer Bca,delivered,Bogor,2023.0,6.0,2.0,Jun
ORD03409,2023-05-08,CST0539,STR038,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,1,97600.0,0.0,0.0,97600.0,Linkaja,delivered,Semarang,2023.0,5.0,2.0,May
ORD01071,2023-12-22,CST0821,STR004,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,1,28900.0,5.0,1400.0,27455.0,Indomaret,delivered,Jakarta,2023.0,12.0,4.0,Dec
ORD01776,2024-12-06,CST0183,STR045,PRD0023,Shampo Kemiri Organik,Kecantikan & Perawatan,2,79700.0,20.0,31900.0,127520.0,Indomaret,cancelled,Bogor,2024.0,12.0,4.0,Dec
ORD05392,2024-03-22,CST0137,STR026,PRD0031,Casing HP Anti Crack,Elektronik & Aksesori,2,33700.0,10.0,6700.0,60660.0,Gopay,returned,Bandung,2024.0,3.0,1.0,Mar
ORD01284,2024-01-19,CST0660,STR039,PRD0009,Keripik Tempe Renceng,Makanan & Minuman,1,14900.0,0.0,0.0,14900.0,Transfer Mandiri,delivered,Bandung,2024.0,1.0,1.0,Jan
ORD03822,2024-11-18,CST0554,STR045,PRD0032,Charger Fast Charging,Elektronik & Aksesori,1,66000.0,0.0,0.0,66000.0,Transfer Mandiri,processing,Bogor,2024.0,11.0,4.0,Nov
ORD05421,2024-08-28,CST0163,STR043,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,4,101400.0,0.0,0.0,405600.0,Transfer Bca,delivered,Surabaya,2024.0,8.0,3.0,Aug
ORD05334,2024-03-29,CST0316,STR015,PRD0013,Snack Box Mix,Makanan & Minuman,1,51400.0,15.0,7700.0,43690.0,Dana,delivered,Jakarta,2024.0,3.0,1.0,Mar
ORD01837,2024-02-21,CST0775,STR043,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,1,82200.0,0.0,0.0,82200.0,Dana,delivered,Surabaya,2024.0,2.0,1.0,Feb
ORD04751,2024-03-09,CST0163,STR021,PRD0037,Botol Minum Tumbler,Rumah Tangga,3,82800.0,0.0,12400.0,248400.0,Indomaret,returned,Depok,2024.0,3.0,1.0,Mar
ORD01020,2023-05-03,CST0813,STR005,PRD0026,Kabel Data Type-C 1m,Elektronik & Aksesori,1,39300.0,0.0,0.0,39300.0,Unknown,delivered,Medan,2023.0,5.0,2.0,May
ORD04016,2023-12-17,CST0520,STR011,PRD0038,Talenan Kayu Jati,Rumah Tangga,1,93600.0,0.0,0.0,93600.0,Qris,processing,Bogor,2023.0,12.0,4.0,Dec
ORD01327,2024-04-28,CST0821,STR046,PRD0020,Lip Cream Matte Halal,Kecantikan & Perawatan,3,50500.0,10.0,15100.0,136350.0,Unknown,cancelled,Medan,2024.0,4.0,2.0,Apr
ORD02943,2023-01-21,CST0610,STR019,PRD0042,Mainan Edukasi Kayu,Perlengkapan Bayi & Anak,1,82400.0,10.0,8200.0,74160.0,Alfamart,delivered,Surabaya,2023.0,1.0,1.0,Jan
ORD00476,2024-03-13,CST0023,STR036,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,1,158600.0,0.0,0.0,158600.0,Gopay,returned,Tangerang,2024.0,3.0,1.0,Mar
ORD02811,2024-11-07,CST0101,STR045,PRD0032,Charger Fast Charging,Elektronik & Aksesori,2,75400.0,0.0,0.0,150800.0,Alfamart,processing,Bogor,2024.0,11.0,4.0,Nov
ORD04746,2023-11-13,CST0377,STR041,PRD0033,Tempat Makan Tupperware KW,Rumah Tangga,1,55800.0,0.0,0.0,55800.0,Transfer Bri,processing,Semarang,2023.0,11.0,4.0,Nov
ORD01652,,CST0373,STR043,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,1,96100.0,0.0,0.0,96100.0,Ovo,delivered,Surabaya,,,,
ORD05211,2023-12-27,CST0422,STR044,PRD0023,Shampo Kemiri Organik,Kecantikan & Perawatan,1,79700.0,0.0,0.0,79700.0,Unknown,delivered,Tangerang,2023.0,12.0,4.0,Dec
ORD04797,2023-03-23,CST0931,STR030,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,2,11600.0,10.0,2300.0,20880.0,Cod,processing,Surabaya,2023.0,3.0,1.0,Mar
ORD02529,2023-12-11,CST0804,STR050,PRD0001,Batik Tulis Premium,Fashion & Pakaian,4,322500.0,0.0,0.0,1290000.0,Cod,delivered,Medan,2023.0,12.0,4.0,Dec
ORD03259,2024-08-16,CST0256,STR043,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,4,98300.0,20.0,78700.0,314560.0,Ovo,cancelled,Surabaya,2024.0,8.0,3.0,Aug
ORD03097,2023-11-11,CST0263,STR031,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,10,110500.0,10.0,110500.0,994500.0,Transfer Mandiri,delivered,Palembang,2023.0,11.0,4.0,Nov
ORD03228,,CST0917,STR037,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,3,178500.0,15.0,80300.0,455175.0,Transfer Bri,delivered,Depok,,,,
ORD01374,2023-11-22,CST0248,STR004,PRD0037,Botol Minum Tumbler,Rumah Tangga,2,85000.0,0.0,0.0,170000.0,Transfer Bri,cancelled,Jakarta,2023.0,11.0,4.0,Nov
ORD04316,2024-12-23,CST0520,STR019,PRD0001,Batik Tulis Premium,Fashion & Pakaian,1,287000.0,0.0,0.0,287000.0,Ovo,delivered,Surabaya,2024.0,12.0,4.0,Dec
ORD03050,2024-12-31,CST0612,STR038,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,3,117600.0,0.0,0.0,352800.0,Gopay,delivered,Semarang,2024.0,12.0,4.0,Dec
ORD00868,2024-09-05,CST0864,STR021,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,1,35000.0,0.0,0.0,35000.0,Qris,delivered,Depok,2024.0,9.0,3.0,Sep
ORD01141,2023-12-27,CST0330,STR043,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,1,270200.0,0.0,0.0,270200.0,Shopeepay,delivered,Surabaya,2023.0,12.0,4.0,Dec
ORD00998,2024-10-02,CST0981,STR026,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,1,93500.0,0.0,0.0,93500.0,Transfer Bca,processing,Bandung,2024.0,10.0,4.0,Oct
ORD01338,2024-05-12,CST0161,STR048,PRD0038,Talenan Kayu Jati,Rumah Tangga,3,91200.0,5.0,13700.0,259920.0,Gopay,delivered,Surabaya,2024.0,5.0,2.0,May
ORD00542,2024-04-11,CST0817,STR019,PRD0005,Dress Casual Wanita,Fashion & Pakaian,2,179300.0,20.0,71700.0,286880.0,Transfer Bca,delivered,Surabaya,2024.0,4.0,2.0,Apr
ORD01100,2024-06-07,CST0042,STR016,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,3,26800.0,5.0,4000.0,76380.0,Linkaja,delivered,Medan,2024.0,6.0,2.0,Jun
ORD01133,2023-08-30,CST0215,STR031,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,2,205200.0,5.0,20500.0,389880.0,Qris,processing,Palembang,2023.0,8.0,3.0,Aug
ORD05440,2024-10-04,CST0394,STR003,PRD0015,Dodol Garut Premium,Makanan & Minuman,2,44200.0,25.0,22100.0,66300.0,Transfer Bca,delivered,Depok,2024.0,10.0,4.0,Oct
ORD03396,2024-01-04,CST0242,STR032,PRD0050,Botol Infuser Air,Olahraga & Outdoor,2,59200.0,0.0,0.0,118400.0,Dana,processing,Bogor,2024.0,1.0,1.0,Jan
ORD02259,2023-02-26,CST0099,STR015,PRD0015,Dodol Garut Premium,Makanan & Minuman,1,46700.0,5.0,2300.0,44365.0,Cod,cancelled,Jakarta,2023.0,2.0,1.0,Feb
ORD04533,2024-03-30,CST0017,STR050,PRD0028,Holder HP Mobil,Elektronik & Aksesori,2,55100.0,15.0,16500.0,93670.0,Transfer Mandiri,delivered,Medan,2024.0,3.0,1.0,Mar
ORD02963,2024-08-06,CST0527,STR010,PRD0013,Snack Box Mix,Makanan & Minuman,1,52200.0,20.0,10400.0,41760.0,Transfer Mandiri,delivered,Palembang,2024.0,8.0,3.0,Aug
ORD00060,2023-08-27,CST0190,STR031,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,1,24800.0,5.0,1200.0,23560.0,Qris,delivered,Palembang,2023.0,8.0,3.0,Aug
ORD03607,2024-08-02,CST0773,STR011,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,2,280800.0,10.0,56200.0,505440.0,Unknown,processing,Bogor,2024.0,8.0,3.0,Aug
ORD01939,2023-01-17,CST0353,STR010,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,2,28800.0,15.0,8600.0,48960.0,Indomaret,delivered,Palembang,2023.0,1.0,1.0,Jan
ORD03221,2024-04-11,CST0750,STR040,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,2,107400.0,0.0,0.0,214800.0,Shopeepay,cancelled,Tangerang,2024.0,4.0,2.0,Apr
ORD02998,2023-09-13,CST0140,STR021,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,2,27700.0,10.0,5500.0,49860.0,Unknown,cancelled,Depok,2023.0,9.0,3.0,Sep
ORD02814,2023-11-28,CST0019,STR039,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,2,24900.0,5.0,2500.0,47310.0,Qris,delivered,Bandung,2023.0,11.0,4.0,Nov
ORD04862,2024-03-18,CST0707,STR049,PRD0013,Snack Box Mix,Makanan & Minuman,3,53000.0,5.0,8000.0,151050.0,Transfer Bri,delivered,Makassar,2024.0,3.0,1.0,Mar
ORD03860,2023-06-26,CST0094,STR028,PRD0006,Jaket Bomber,Fashion & Pakaian,2,286000.0,5.0,28600.0,543400.0,Transfer Mandiri,returned,Palembang,2023.0,6.0,2.0,Jun
ORD01079,2024-10-14,CST0130,STR005,PRD0017,Skincare Serum Vit C Lokal,Kecantikan & Perawatan,1,105700.0,20.0,21100.0,84560.0,Linkaja,delivered,Medan,2024.0,10.0,4.0,Oct
ORD04504,2023-01-07,CST0770,STR006,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,1,29200.0,5.0,1500.0,27740.0,Ovo,returned,Depok,2023.0,1.0,1.0,Jan
ORD03651,2023-12-19,CST0152,STR027,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,1,37700.0,0.0,0.0,37700.0,Indomaret,cancelled,Depok,2023.0,12.0,4.0,Dec
ORD03915,2024-11-24,CST0718,STR040,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,1,90000.0,20.0,18000.0,72000.0,Linkaja,processing,Tangerang,2024.0,11.0,4.0,Nov
ORD04775,2023-10-05,CST0422,STR034,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,1,24100.0,15.0,3600.0,20485.0,Dana,cancelled,Depok,2023.0,10.0,4.0,Oct
ORD02631,2023-05-07,CST0317,STR025,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,3,25100.0,0.0,0.0,75300.0,Indomaret,processing,Tangerang,2023.0,5.0,2.0,May
ORD03803,2023-06-18,CST0280,STR006,PRD0028,Holder HP Mobil,Elektronik & Aksesori,1,63800.0,0.0,0.0,63800.0,Linkaja,cancelled,Depok,2023.0,6.0,2.0,Jun
ORD00941,2023-03-18,CST0456,STR018,PRD0050,Botol Infuser Air,Olahraga & Outdoor,5,63100.0,25.0,78900.0,236625.0,Ovo,delivered,Makassar,2023.0,3.0,1.0,Mar
ORD01081,2023-05-23,CST0671,STR040,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,3,39500.0,0.0,0.0,118500.0,Cod,delivered,Tangerang,2023.0,5.0,2.0,May
ORD00188,2024-12-21,CST0833,STR018,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,2,27600.0,0.0,0.0,55200.0,Linkaja,delivered,Makassar,2024.0,12.0,4.0,Dec
ORD03287,2023-07-22,CST0559,STR044,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,5,25200.0,0.0,0.0,126000.0,Transfer Bri,cancelled,Tangerang,2023.0,7.0,3.0,Jul
ORD02086,2024-02-21,CST0490,STR002,PRD0001,Batik Tulis Premium,Fashion & Pakaian,3,328700.0,5.0,49300.0,936795.0,Gopay,delivered,Medan,2024.0,2.0,1.0,Feb
ORD02250,2023-07-06,CST0327,STR040,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,1,25600.0,5.0,1300.0,24320.0,Qris,delivered,Tangerang,2023.0,7.0,3.0,Jul
ORD03801,2024-05-05,CST0257,STR002,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,3,41400.0,5.0,6200.0,117990.0,Indomaret,delivered,Medan,2024.0,5.0,2.0,May
ORD05486,2023-01-20,CST0377,STR013,PRD0009,Keripik Tempe Renceng,Makanan & Minuman,3,15100.0,10.0,4500.0,40770.0,Alfamart,cancelled,Depok,2023.0,1.0,1.0,Jan
ORD02024,2024-11-08,CST0187,STR002,PRD0051,Topi Running,Olahraga & Outdoor,2,50700.0,0.0,0.0,101400.0,Alfamart,processing,Medan,2024.0,11.0,4.0,Nov
ORD04044,2023-11-22,CST0990,STR045,PRD0039,Keranjang Rotan Mini,Rumah Tangga,1,121200.0,0.0,0.0,121200.0,Unknown,returned,Bogor,2023.0,11.0,4.0,Nov
ORD01493,2024-08-08,CST0434,STR020,PRD0040,Lilin Aromaterapi,Rumah Tangga,2,69900.0,0.0,0.0,139800.0,Qris,cancelled,Bandung,2024.0,8.0,3.0,Aug
ORD04310,2023-06-25,CST0343,STR026,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,2,89100.0,0.0,0.0,178200.0,Transfer Bri,returned,Bandung,2023.0,6.0,2.0,Jun
ORD00227,2023-03-19,CST0129,STR046,PRD0032,Charger Fast Charging,Elektronik & Aksesori,2,78000.0,0.0,0.0,156000.0,Transfer Bri,processing,Medan,2023.0,3.0,1.0,Mar
ORD01014,2023-09-09,CST0647,STR014,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,1,13100.0,0.0,0.0,13100.0,Unknown,delivered,Makassar,2023.0,9.0,3.0,Sep
ORD02584,2024-02-07,CST0702,STR031,PRD0005,Dress Casual Wanita,Fashion & Pakaian,2,179500.0,15.0,53800.0,305150.0,Unknown,delivered,Palembang,2024.0,2.0,1.0,Feb
ORD01930,2023-10-08,CST0501,STR037,PRD0047,Kaos Olahraga Dryfit,Olahraga & Outdoor,2,85300.0,25.0,42600.0,127950.0,Unknown,returned,Depok,2023.0,10.0,4.0,Oct
ORD03828,2024-12-31,CST0637,STR011,PRD0004,Celana Chino Pria,Fashion & Pakaian,1,164100.0,0.0,0.0,164100.0,Dana,delivered,Bogor,2024.0,12.0,4.0,Dec
ORD05038,2024-08-07,CST0056,STR015,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,2,26800.0,0.0,0.0,53600.0,Transfer Bri,returned,Jakarta,2024.0,8.0,3.0,Aug
ORD01405,2023-06-29,CST0346,STR005,PRD0013,Snack Box Mix,Makanan & Minuman,2,48200.0,10.0,9600.0,86760.0,Ovo,delivered,Medan,2023.0,6.0,2.0,Jun
ORD02180,2023-02-08,CST0534,STR005,PRD0038,Talenan Kayu Jati,Rumah Tangga,4,93400.0,20.0,74700.0,298880.0,Alfamart,processing,Medan,2023.0,2.0,1.0,Feb
ORD00698,2024-10-12,CST0775,STR033,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,3,166300.0,25.0,124700.0,374175.0,Indomaret,cancelled,Depok,2024.0,10.0,4.0,Oct
ORD01125,2023-05-22,CST0482,STR028,PRD0047,Kaos Olahraga Dryfit,Olahraga & Outdoor,4,78500.0,10.0,31400.0,282600.0,Ovo,returned,Palembang,2023.0,5.0,2.0,May
ORD03498,2023-06-08,CST0753,STR049,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,5,57700.0,5.0,14400.0,274075.0,Indomaret,cancelled,Makassar,2023.0,6.0,2.0,Jun
ORD03652,2023-11-16,CST0003,STR015,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,4,29100.0,10.0,11600.0,104760.0,Linkaja,cancelled,Jakarta,2023.0,11.0,4.0,Nov
ORD01779,2023-04-07,CST0423,STR026,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,2,94500.0,0.0,0.0,189000.0,Transfer Mandiri,delivered,Bandung,2023.0,4.0,2.0,Apr
ORD02635,2023-12-19,CST0480,STR043,PRD0039,Keranjang Rotan Mini,Rumah Tangga,1,115700.0,10.0,11600.0,104130.0,Indomaret,processing,Surabaya,2023.0,12.0,4.0,Dec
ORD03576,2024-11-22,CST0857,STR018,PRD0006,Jaket Bomber,Fashion & Pakaian,1,323500.0,0.0,0.0,323500.0,Alfamart,delivered,Makassar,2024.0,11.0,4.0,Nov
ORD01038,2023-04-18,CST0974,STR042,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,1,100900.0,10.0,10100.0,90810.0,Unknown,delivered,Bogor,2023.0,4.0,2.0,Apr
ORD04676,2023-10-17,CST0985,STR034,PRD0023,Shampo Kemiri Organik,Kecantikan & Perawatan,1,80000.0,5.0,4000.0,76000.0,Qris,returned,Depok,2023.0,10.0,4.0,Oct
ORD02257,2024-05-25,CST0473,STR031,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,2,183400.0,0.0,0.0,366800.0,Transfer Mandiri,returned,Palembang,2024.0,5.0,2.0,May
ORD00314,2024-10-24,CST0016,STR005,PRD0006,Jaket Bomber,Fashion & Pakaian,3,302800.0,0.0,0.0,908400.0,Qris,processing,Medan,2024.0,10.0,4.0,Oct
