order_id,order_date,customer_id,store_id,product_id,product_name,category,qty,unit_price,discount_pct,discount_amount,total_price,payment_method,order_status,city
ORD03711,2023-08-03,CST0428,STR026,PRD0005,Dress Casual Wanita,Fashion & Pakaian,2,187200.0,0.0,0.0,374500.0,,delivered,Bandung
ORD01801,2024-02-02,CST0080,STR046,PRD0006,Jaket Bomber,Fashion & Pakaian,2,311700.0,15.0,93500.0,529800.0,OVO,delivered,Medan
ORD02281,29-09-2024,CST0287,STR050,PRD0051,Topi Running,Olahraga & Outdoor,3,46900.0,0.0,0.0,140700.0,ShopeePay,cancelled,Medan
ORD03307,2023-10-31,CST0330,STR043,PRD0042,Mainan Edukasi Kayu,Perlengkapan Bayi & Anak,5,76900.0,20.0,76900.0,307700.0,indomaret,delivered,Surabaya
ORD04440,2023-03-31,CST0087,STR018,PRD0005,Dress Casual Wanita,Fashion & Pakaian,1,162500.0,15.0,24400.0,138100.0,GoPay,cancelled,Makassar
ORD04246,2023-10-04,CST0925,STR004,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,2,94200.0,5.0,9400.0,179100.0,OVO,cancelled,Jakarta
ORD02895,2023-09-09,CST0933,STR030,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,2,189600.0,15.0,56900.0,322300.0,OVO,delivered,Surabaya
ORD04843,2023-10-21,CST0861,STR042,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,4,94800.0,10.0,37900.0,341200.0,Dana,processing,Bogor
ORD03411,2023-06-04,CST0183,STR048,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,5,41900.0,5.0,10500.0,199000.0,ShopeePay,delivered,Surabaya
ORD03046,2023-04-11,CST0627,STR036,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,4,28200.0,0.0,0.0,112900.0,Dana,delivered,Tangerang
ORD04634,2024-06-02,CST0595,STR026,PRD0037,Botol Minum Tumbler,Rumah Tangga,3,89800.0,5.0,13500.0,256000.0,Alfamart,returned,Bandung
ORD03787,03-11-2024,CST0471,STR038,PRD0008,Sandal Kulit Handmade,Fashion & Pakaian,1,165400.0,5.0,8300.0,157100.0,COD,processing,Semarang
ORD04913,2024-11-21,CST0016,STR005,PRD0006,Jaket Bomber,Fashion & Pakaian,2,299900.0,0.0,0.0,599800.0,GoPay,delivered,Medan
ORD00555,2023-02-24,CST0832,STR013,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,5,100100.0,10.0,50100.0,450600.0,COD,delivered,Depok
ORD01160,2023-02-28,CST0269,STR010,PRD0016,Rendang Kemasan Vacuum,Makanan & Minuman,4,127400.0,,101900.0,407800.0,Indomaret,delivered,Palembang
ORD01214,2023-03-22,CST0878,STR018,PRD0005,Dress Casual Wanita,Fashion & Pakaian,3,162200.0,0.0,0.0,486500.0,Dana,returned,Makassar
ORD03917,2024-08-21,CST0941,STR013,PRD0041,Baju Bayi Newborn Set,Perlengkapan Bayi & Anak,1,124100.0,5.0,6200.0,117900.0,LinkAja,delivered,Depok
ORD01326,2023-06-13,CST0945,STR015,PRD0015,Dodol Garut Premium,Makanan & Minuman,1,45100.0,,4500.0,40500.0,Alfamart,delivered,Jakarta
ORD02896,2023-12-11,CST0971,STR045,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,2,56900.0,0.0,0.0,113800.0,QRIS,processing,Bogor
ORD02958,2023-01-27,CST0625,STR012,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,3,90000.0,5.0,13500.0,256600.0,ShopeePay,delivered,Depok
ORD00701,2023-01-22,CST0696,STR011,PRD0039,Keranjang Rotan Mini,Rumah Tangga,2,127500.0,0.0,0.0,255100.0,Alfamart,cancelled,Bogor
ORD05092,2024-06-30,CST0483,STR003,PRD0032,Charger Fast Charging,Elektronik & Aksesori,1,70900.0,0.0,0.0,70900.0,OVO,returned,Depok
ORD03842,2023-08-29,CST0658,STR001,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,1,171700.0,0.0,0.0,171700.0,GoPay,delivered,Surabaya
ORD04122,2023-11-20,CST0534,STR004,PRD0014,Madu Hutan Asli 500ml,makanan & minuman,1,175200.0,0.0,0.0,175200.0,COD,cancelled,Jakarta
ORD01456,2024-03-18,CST0215,STR030,PRD0043,Tas Sekolah Anak SD,Perlengkapan Bayi & Anak,4,111700.0,0.0,0.0,446700.0,QRIS,cancelled,Surabaya
ORD04699,2023-01-18,CST0774,STR001,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,1,93500.0,0.0,0.0,93500.0,QRIS,cancelled,Surabaya
ORD02599,2023-09-09,CST0491,STR011,PRD0038,Talenan Kayu Jati,Rumah Tangga,1,83400.0,15.0,12500.0,70900.0,Alfamart,delivered,Bogor
ORD03266,2023-06-28,CST0401,STR014,PRD0031,Casing HP Anti Crack,Elektronik & Aksesori,3,33100.0,15.0,14900.0,84500.0,COD,delivered,
ORD00867,2024-05-09,CST0980,STR015,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,2,60700.0,5.0,6100.0,115400.0,GoPay,delivered,Jakarta
ORD01645,2023-06-05,CST0009,STR041,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,1,179800.0,20.0,36000.0,143800.0,Transfer BRI,delivered,Semarang
ORD03976,2023-01-26,CST0103,STR045,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,1,95100.0,5.0,4800.0,90300.0,ShopeePay,returned,Bogor
ORD03613,2023-01-20,CST0886,STR019,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,2,30000.0,10.0,6000.0,53900.0,QRIS,delivered,Surabaya
ORD03556,2023-01-03,CST0043,STR008,PRD0004,Celana Chino Pria,Fashion & Pakaian,10,171900.0,0.0,0.0,1719300.0,OVO,processing,Palembang
ORD01491,2024-01-30,CST0316,STR033,PRD0002,Kaos Polos Cotton Combed,Fashion & Pakaian,2,52200.0,25.0,26100.0,78300.0,GoPay,delivered,Depok
ORD03958,2023-09-07,CST0714,STR043,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,1,189300.0,0.0,0.0,189300.0,LinkAja,delivered,Surabaya
ORD00730,2024-05-27,CST0897,STR035,PRD0045,Buku Mewarnai + Crayon,Perlengkapan Bayi & Anak,5,32600.0,0.0,0.0,163000.0,LinkAja,processing,Surabaya
ORD05395,2023-07-21,CST0418,STR017,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,10,98400.0,5.0,49200.0,934700.0,Dana,returned,Tangerang
ORD03090,2023-12-16,CST0456,STR012,PRD0039,Keranjang Rotan Mini,Rumah Tangga,1,110800.0,15.0,16600.0,94200.0,Indomaret,delivered,Depok
ORD01937,2023-02-11,CST0281,STR003,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,1,87900.0,0.0,0.0,87900.0,GoPay,cancelled,Depok
ORD04113,2024-07-14,CST0163,STR009,PRD0024,Parfum Roll-On Halal,Kecantikan & Perawatan,1,45000.0,5.0,2300.0,42800.0,Alfamart,cancelled,Medan
ORD01111,2024-06-22,CST0294,STR037,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,1,180100.0,5.0,9000.0,171100.0,QRIS,delivered,Depok
ORD04560,2023-02-19,CST0383,STR048,PRD0028,Holder HP Mobil,Elektronik & Aksesori,3,62700.0,15.0,28200.0,160000.0,OVO,processing,Surabaya
ORD05257,2023-09-01,CST0285,STR003,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,5,158900.0,20.0,158900.0,635500.0,LinkAja,returned,Depok
ORD02395,2023-01-30,CST0665,STR036,PRD0024,Parfum Roll-On Halal,Kecantikan & Perawatan,2,39900.0,15.0,12000.0,67800.0,LinkAja,cancelled,Tangerang
ORD01186,2024-04-11,CST0312,STR024,PRD0013,Snack Box Mix,Makanan & Minuman,1,53800.0,10.0,5400.0,48400.0,Transfer Mandiri,processing,Bogor
ORD02008,2024-01-01,CST0439,STR024,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,1,52700.0,0.0,0.0,52700.0,ShopeePay,delivered,Bogor
ORD00194,2023-05-21,CST0974,STR040,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,2,55200.0,5.0,5500.0,104900.0,,returned,Tangerang
ORD01516,2024-09-04,CST0237,STR042,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,2,54600.0,0.0,0.0,109200.0,OVO,returned,Bogor
ORD00579,2024-10-23,CST0734,STR024,PRD0013,Snack Box Mix,Makanan & Minuman,5,50400.0,0.0,0.0,251800.0,GoPay,processing,Bogor
ORD02124,2024-04-13,CST0344,STR031,PRD0037,Botol Minum Tumbler,Rumah Tangga,3,92000.0,0.0,0.0,276100.0,Transfer Mandiri,delivered,Palembang
ORD01430,2024-03-02,CST0797,STR020,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,3,185400.0,20.0,111200.0,444900.0,Transfer Mandiri,delivered,Bandung
ORD00772,2023-10-26,CST0129,STR007,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,3,54800.0,25.0,41100.0,123300.0,Transfer BCA,delivered,Bogor
ORD02396,2024-01-26,CST0422,STR001,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,3,187700.0,0.0,0.0,563100.0,Transfer BRI,delivered,Surabaya
ORD04939,2023-12-26,CST0860,STR036,PRD0004,Celana Chino Pria,Fashion & Pakaian,3,173300.0,15.0,78000.0,441900.0,COD,delivered,Tangerang
ORD01847,2024-12-31,CST0110,STR016,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,4,169900.0,0.0,0.0,679500.0,Transfer BRI,delivered,Medan
ORD00132,2023-11-03,CST0632,STR040,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,1,102400.0,15.0,15400.0,87000.0,Transfer BRI,returned,Tangerang
ORD00179,2023-03-21,CST0994,STR025,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,3,26800.0,15.0,12100.0,68500.0,OVO,returned,Tangerang
ORD05012,2024-08-09,CST0441,STR023,PRD0003,Hijab Voal Motif,Fashion & Pakaian,3,61600.0,,9200.0,175600.0,LinkAja,returned,Palembang
ORD03366,2023-08-31,CST0167,STR012,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,2,49100.0,0.0,0.0,98200.0,QRIS,delivered,Depok
ORD03150,2023-06-16,CST0818,STR011,PRD0005,Dress Casual Wanita,Fashion & Pakaian,1,163000.0,20.0,32600.0,130400.0,QRIS,cancelled,Bogor
ORD03198,2023-12-29,CST0485,STR018,PRD0042,Mainan Edukasi Kayu,Perlengkapan Bayi & Anak,1,80600.0,0.0,0.0,80600.0,Dana,delivered,Makassar
ORD02964,2024-04-10,CST0471,STR039,PRD0002,Kaos Polos Cotton Combed,Fashion & Pakaian,1,47000.0,0.0,0.0,47000.0,Dana,delivered,Bandung
ORD04901,2024-05-17,CST0136,STR038,PRD0043,Tas Sekolah Anak SD,Perlengkapan Bayi & Anak,3,105800.0,5.0,15900.0,301500.0,OVO,cancelled,Semarang
ORD02074,2024-06-09,CST0973,STR020,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,2,95700.0,5.0,9600.0,181800.0,GoPay,delivered,Bandung
ORD00659,2024-01-26,CST0524,STR049,PRD0039,Keranjang Rotan Mini,Rumah Tangga,1,116100.0,5.0,5800.0,110300.0,,cancelled,Makassar
ORD01897,2024-02-14,CST0292,STR031,PRD0002,Kaos Polos Cotton Combed,Fashion & Pakaian,2,47800.0,0.0,0.0,95600.0,Dana,returned,Palembang
ORD04127,2023-01-03,CST0747,STR019,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,1,97100.0,0.0,0.0,97100.0,GoPay,processing,Surabaya
ORD02222,2024-04-05,CST0322,STR025,PRD0050,Botol Infuser Air,Olahraga & Outdoor,2,59700.0,15.0,17900.0,101500.0,Dana,cancelled,Tangerang
ORD05314,2023-11-15,CST0343,STR050,PRD0036,Gantungan Baju Kayu,Rumah Tangga,1,19900.0,0.0,0.0,19900.0,LinkAja,cancelled,Medan
ORD02380,2023-11-16,CST0081,STR043,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,5,12400.0,0.0,0.0,62200.0,,delivered,Surabaya
ORD03993,2023-06-10,CST0434,STR013,PRD0006,Jaket Bomber,Fashion & Pakaian,1,282500.0,0.0,0.0,282500.0,OVO,returned,Depok
ORD00343,2023-06-16,CST0813,STR013,PRD0025,Powerbank 10000mAh,Elektronik & Aksesori,1,122900.0,0.0,0.0,122900.0,ShopeePay,returned,Depok
ORD05098,2024-03-21,CST0234,STR008,PRD0019,Sabun Sirih Herbal,Kecantikan&Perawatan,1,25000.0,5.0,1200.0,23700.0,,delivered,Palembang
ORD00728,2024-12-29,CST0545,STR017,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,5,51900.0,5.0,13000.0,246700.0,OVO,returned,Tangerang
ORD04420,2023-02-08,CST0457,STR020,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,3,26500.0,5.0,4000.0,75500.0,Transfer Mandiri,cancelled,Bandung
ORD00977,2024-09-30,CST0623,STR004,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,5,11800.0,5.0,2900.0,55900.0,QRIS,delivered,Jakarta
ORD05474,2024-06-13,CST0423,STR004,PRD0045,Buku Mewarnai + Crayon,Perlengkapan Bayi & Anak,1,29500.0,0.0,0.0,29500.0,Transfer BRI,returned,Jakarta
ORD03728,2023-01-28,CST0094,STR019,PRD0017,Skincare Serum Vit C Lokal,Kecantikan & Perawatan,3,100800.0,0.0,0.0,302400.0,Alfamart,processing,Surabaya
ORD01929,2023-08-05,CST0933,STR039,PRD0025,Powerbank 10000mAh,Elektronik & Aksesori,1,136100.0,15.0,20400.0,115700.0,Alfamart,returned,Bandung
ORD05235,2023-02-06,CST0293,STR019,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,5,275000.0,10.0,137500.0,1237500.0,Indomaret,processing,Surabaya
ORD04054,2024-03-22,CST0684,STR048,PRD0006,Jaket Bomber,Fashion & Pakaian,5,290100.0,0.0,0.0,1450300.0,Transfer BRI,delivered,Surabaya
ORD01300,2024-08-02,CST0918,STR002,PRD0032,Charger Fast Charging,Elektronik & Aksesori,5,66500.0,20.0,66500.0,266100.0,Dana,processing,Medan
ORD03746,2023-09-12,CST0051,STR038,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,2,206200.0,10.0,41200.0,371200.0,Transfer BCA,cancelled,Semarang
ORD05156,2023-01-12,CST0880,STR048,PRD0032,Charger Fast Charging,Elektronik & Aksesori,5,75200.0,0.0,0.0,376200.0,,cancelled,Surabaya
ORD00661,2023-06-25,CST0330,STR017,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,1,26100.0,0.0,0.0,26100.0,Alfamart,returned,Tangerang
ORD01791,2024-06-21,CST0614,STR040,PRD0032,Charger Fast Charging,Elektronik & Aksesori,4,70400.0,5.0,14100.0,267400.0,Transfer BRI,cancelled,
ORD05075,2024-05-22,CST0407,STR021,PRD0037,Botol Minum Tumbler,Rumah Tangga,2,91100.0,0.0,0.0,182200.0,Dana,delivered,Depok
ORD03483,2023-06-06,CST0806,STR028,PRD0020,Lip Cream Matte Halal,Kecantikan & Perawatan,1,47100.0,0.0,0.0,47100.0,,cancelled,Palembang
ORD05368,2023-04-24,CST0933,STR013,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,2,23500.0,0.0,0.0,47100.0,ovo,processing,Depok
ORD04789,2023-11-03,CST0797,STR027,PRD0050,Botol Infuser Air,Olahraga & Outdoor,1,57000.0,15.0,8600.0,48500.0,Indomaret,delivered,Depok
ORD03823,2024-08-23,CST0473,STR036,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,1,56800.0,0.0,0.0,56800.0,Alfamart,processing,Tangerang
ORD04282,2023-05-31,CST0612,STR028,PRD0028,Holder HP Mobil,Elektronik & Aksesori,4,63000.0,15.0,37800.0,214300.0,Transfer BRI,delivered,Palembang
ORD03379,2023-11-14,CST0666,STR020,PRD0031,Casing HP Anti Crack,Elektronik & Aksesori,2,28700.0,0.0,0.0,57400.0,Transfer Mandiri,processing,Bandung
ORD05169,2024-05-15,CST0789,STR048,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,1,269800.0,5.0,13500.0,256300.0,Transfer Mandiri,delivered,Surabaya
ORD01086,2023-01-28,CST0817,STR025,PRD0039,Keranjang Rotan Mini,Rumah Tangga,5,116800.0,10.0,58400.0,525600.0,,delivered,Tangerang
ORD05300,2024-01-14,CST0311,STR048,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,4,52600.0,0.0,0.0,210500.0,LinkAja,delivered,Surabaya
ORD03996,2024-06-17,CST0376,STR037,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,3,290900.0,5.0,43600.0,829000.0,LinkAja,returned,Depok
ORD01279,2023-12-30,CST0987,STR025,PRD0001,Batik Tulis Premium,Fashion & Pakaian,1,316800.0,5.0,15800.0,300900.0,QRIS,delivered,Tangerang
ORD02572,2023-06-02,CST0439,STR038,PRD0047,Kaos Olahraga Dryfit,Olahraga & Outdoor,1,73800.0,10.0,7400.0,66400.0,Transfer Mandiri,delivered,Semarang
ORD01622,2023-01-21,CST0309,STR042,PRD0032,Charger Fast Charging,Elektronik & Aksesori,2,77800.0,20.0,31100.0,124500.0,Indomaret,cancelled,Bogor
ORD03780,2023-10-20,CST0964,STR027,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,1,76000.0,0.0,0.0,76000.0,LinkAja,delivered,Depok
ORD03540,2024-08-11,CST0504,STR047,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,3,35000.0,10.0,10500.0,94500.0,,delivered,Makassar
ORD00068,2024-09-01,CST0498,STR001,PRD0020,Lip Cream Matte Halal,Kecantikan & Perawatan,2,43800.0,5.0,4400.0,83100.0,Transfer BRI,delivered,Surabaya
ORD04126,2024-05-27,CST0089,STR035,PRD0024,Parfum Roll-On Halal,Kecantikan & Perawatan,1,40000.0,0.0,0.0,40000.0,LinkAja,delivered,Surabaya
ORD02654,2023-02-26,CST0999,STR018,PRD0013,Snack Box Mix,Makanan & Minuman,1,51100.0,,2600.0,48500.0,OVO,delivered,Makassar
ORD02270,16/06/2023,CST0555,STR015,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,5,172000.0,5.0,43000.0,816800.0,OVO,delivered,Jakarta
ORD03833,2024-06-14,CST0192,STR008,PRD0041,Baju Bayi Newborn Set,Perlengkapan Bayi & Anak,1,131700.0,0.0,0.0,131700.0,QRIS,delivered,Palembang
ORD04422,2024-05-15,CST0020,STR025,PRD0017,Skincare Serum Vit C Lokal,Kecantikan & Perawatan,1,112700.0,0.0,0.0,112700.0,LinkAja,processing,Tangerang
ORD00821,2023-03-31,CST0839,STR033,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,5,172700.0,0.0,0.0,863500.0,OVO,processing,Depok
ORD01227,2024-04-20,CST0631,STR006,PRD0006,Jaket Bomber,Fashion & Pakaian,5,313600.0,0.0,0.0,1568100.0,Transfer BRI,processing,Depok
ORD03882,2023-01-21,CST0778,STR048,PRD0004,Celana Chino Pria,Fashion & Pakaian,5,174100.0,15.0,130600.0,739900.0,Transfer BRI,processing,Surabaya
ORD04692,2023-09-20,CST0183,STR007,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,1,264400.0,20.0,52900.0,211500.0,QRIS,delivered,Bogor
ORD02368,2023-07-11,CST0814,STR050,PRD0004,Celana Chino Pria,Fashion & Pakaian,10,150000.0,0.0,0.0,1500500.0,COD,returned,Medan
ORD02679,2023-10-18,CST0363,STR011,PRD0016,Rendang Kemasan Vacuum,Makanan & Minuman,2,131200.0,0.0,0.0,262400.0,Transfer BRI,returned,Bogor
ORD03432,2024-12-17,CST0081,STR022,PRD0041,Baju Bayi Newborn Set,Perlengkapan Bayi & Anak,1,139200.0,5.0,7000.0,132300.0,Alfamart,delivered,Jakarta
ORD02513,2023-12-03,CST0130,STR011,PRD0038,Talenan Kayu Jati,Rumah Tangga,4,91800.0,5.0,18400.0,348900.0,Transfer BRI,delivered,Bogor
ORD05002,2023-08-05,CST0655,STR043,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,1,24600.0,0.0,0.0,24600.0,OVO,returned,Surabaya
ORD05441,2024-06-25,CST0883,STR034,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,1,56200.0,10.0,5600.0,50500.0,OVO,delivered,Depok
ORD04150,2024-02-22,CST0747,STR041,PRD0047,Kaos Olahraga Dryfit,Olahraga & Outdoor,1,80100.0,10.0,8000.0,72100.0,Transfer BCA,delivered,Semarang
ORD01144,2023-02-28,CST0884,STR046,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,1,89400.0,0.0,0.0,89400.0,,returned,Medan
ORD00398,2024-02-29,CST0769,STR022,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,2,35300.0,5.0,3500.0,67000.0,COD,delivered,Jakarta
ORD04988,22-07-2023,CST0933,STR046,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,1,34500.0,0.0,0.0,34500.0,OVO,processing,Medan
ORD04815,2023-02-07,CST0093,STR021,PRD0043,Tas Sekolah Anak SD,Perlengkapan Bayi & Anak,1,110100.0,0.0,0.0,110100.0,Transfer BCA,processing,Depok
ORD03726,2024-05-25,CST0424,STR010,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,2,24900.0,5.0,2500.0,47300.0,GoPay,delivered,Palembang
ORD01399,2024-12-31,CST0718,STR043,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,2,154300.0,10.0,30900.0,277800.0,Alfamart,delivered,Surabaya
ORD01660,2024-03-10,CST0941,STR034,PRD0037,Botol Minum Tumbler,Rumah Tangga,2,81900.0,20.0,32800.0,131000.0,Alfamart,delivered,Depok
ORD02221,2024-03-02,CST0285,STR037,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,1,40500.0,10.0,4100.0,36500.0,COD,cancelled,Depok
ORD00980,2024-02-27,CST0912,STR028,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,5,102500.0,15.0,76800.0,435500.0,Transfer BRI,delivered,Palembang
ORD02332,2024-12-06,CST0016,STR048,PRD0005,Dress Casual Wanita,Fashion & Pakaian,5,176800.0,5.0,44200.0,839700.0,QRIS,returned,Surabaya
ORD01299,2024-07-28,CST0358,STR046,PRD0002,Kaos Polos Cotton Combed,Fashion & Pakaian,1,47900.0,5.0,2400.0,45500.0,Alfamart,delivered,Medan
ORD02837,2023-04-10,CST0476,STR029,PRD0028,Holder HP Mobil,Elektronik & Aksesori,2,62600.0,0.0,0.0,125100.0,Transfer Mandiri,returned,Bandung
ORD00083,2023-07-25,CST0057,STR003,PRD0043,Tas Sekolah Anak SD,Perlengkapan Bayi & Anak,3,116400.0,0.0,0.0,349100.0,Indomaret,delivered,Depok
ORD02760,2024-03-13,CST0596,STR015,PRD0020,Lip Cream Matte Halal,Kecantikan & Perawatan,2,44800.0,20.0,17900.0,71700.0,QRIS,processing,Jakarta
ORD02726,2023-07-29,CST0556,STR030,PRD0038,Talenan Kayu Jati,Rumah Tangga,4,83800.0,0.0,0.0,335300.0,LinkAja,cancelled,Surabaya
ORD04386,2024-11-16,CST0581,STR038,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,1,57400.0,0.0,0.0,57400.0,QRIS,delivered,Semarang
ORD04419,2023-01-11,CST0988,STR049,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,1,78100.0,10.0,7800.0,70300.0,GoPay,returned,Makassar
ORD02865,2023-11-04,CST0012,STR039,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,3,119900.0,5.0,18000.0,341700.0,LinkAja,delivered,Bandung
ORD00424,2023-02-04,CST0548,STR044,PRD0042,Mainan Edukasi Kayu,Perlengkapan Bayi & Anak,1,73200.0,10.0,7300.0,65800.0,Transfer Mandiri,cancelled,Tangerang
ORD05311,2023-06-20,CST0416,STR042,PRD0005,Dress Casual Wanita,Fashion & Pakaian,3,174500.0,5.0,26200.0,497200.0,ShopeePay,cancelled,Bogor
ORD01905,2023-01-03,CST0194,STR019,PRD0008,Sandal Kulit Handmade,Fashion & Pakaian,2,140100.0,0.0,0.0,280100.0,Transfer BCA,processing,Surabaya
ORD05091,2024-03-29,CST0524,STR050,PRD0050,Botol Infuser Air,Olahraga & Outdoor,5,58500.0,15.0,43900.0,248600.0,indomaret,processing,Medan
ORD01531,18/03/2024,CST0091,STR033,PRD0040,Lilin Aromaterapi,Rumah Tangga,3,59500.0,5.0,8900.0,169600.0,GoPay,processing,Depok
ORD03886,2023-11-09,CST0601,STR010,PRD0045,Buku Mewarnai + Crayon,Perlengkapan Bayi & Anak,1,32600.0,5.0,1600.0,31000.0,Transfer BRI,processing,Palembang
ORD01566,2024-01-02,CST0531,STR031,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,2,27900.0,0.0,0.0,55800.0,OVO,returned,Palembang
ORD04152,2023-11-30,CST0877,STR008,PRD0033,Tempat Makan Tupperware KW,Rumah Tangga,10,51200.0,15.0,76700.0,434900.0,Alfamart,delivered,Palembang
ORD00840,2023-12-29,CST0055,STR005,PRD0027,Earphone Bluetooth TWS,Elektronik & Aksesori,3,133800.0,15.0,60200.0,341100.0,Alfamart,delivered,Medan
ORD00501,2024-10-30,CST0792,STR014,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,3,87500.0,15.0,39400.0,223100.0,Dana,returned,Makassar
ORD00142,2024-10-17,CST0247,STR012,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,1,86500.0,15.0,13000.0,73500.0,LinkAja,delivered,Depok
ORD04804,2023-04-04,CST0584,STR033,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,3,182000.0,0.0,0.0,545900.0,Alfamart,delivered,Depok
ORD01378,2023-07-13,CST0089,STR008,PRD0016,Rendang Kemasan Vacuum,Makanan & Minuman,2,129000.0,0.0,0.0,258000.0,QRIS,returned,Palembang
ORD05084,2024-07-19,CST0730,STR005,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,4,40100.0,5.0,8000.0,152500.0,LinkAja,delivered,Medan
ORD05498,2023-12-21,CST0474,STR035,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,1,272000.0,15.0,40800.0,231200.0,Indomaret,delivered,Surabaya
ORD02267,2023-03-04,CST0817,STR024,PRD0024,Parfum Roll-On Halal,Kecantikan & Perawatan,3,45300.0,15.0,20400.0,115500.0,GoPay,delivered,Bogor
ORD04752,2024-04-03,CST0007,STR033,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,1,83600.0,10.0,8400.0,75300.0,,delivered,Depok
ORD01139,2024-07-19,CST0338,STR018,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,2,54900.0,,0.0,109800.0,Dana,cancelled,Makassar
ORD02258,2024-08-19,CST0926,STR023,PRD0001,Batik Tulis Premium,Fashion & Pakaian,2,296600.0,0.0,0.0,593300.0,OVO,delivered,Palembang
ORD04653,2024-08-14,CST0971,STR038,PRD0032,Charger Fast Charging,Elektronik & Aksesori,4,76900.0,,0.0,307700.0,OVO,processing,Semarang
ORD01788,2024-08-20,CST0733,STR029,PRD0023,Shampo Kemiri Organik,Kecantikan & Perawatan,4,70500.0,5.0,14100.0,267800.0,Alfamart,delivered,Bandung
ORD03207,2023-03-13,CST0730,STR004,PRD0040,Lilin Aromaterapi,Rumah Tangga,2,69900.0,0.0,0.0,139700.0,COD,cancelled,Jakarta
